trail,mean,std
0,42.9,13.746635952115698
1,45.1,12.179901477434049
2,42.9,14.843517103436096
3,45.07,12.314426499029492
4,45.14,12.370141470492566
5,42.89,14.90227834929949
6,44.21,13.299093954100785
7,42.99,14.085094958856335
8,44.1,12.286171087853198
9,43.59,13.56104347017589
10,45.51,12.264171394757977
11,43.85,13.037925448475308
12,44.12,14.076419999417473
13,43.21,13.608302612743447
14,43.86,13.659443619708671
15,43.58,12.703684504898563
16,41.81,15.816254297399231
17,41.21,16.5778738081818
18,44.45,12.62646031158376
19,43.86,13.14003044136504
20,42.42,14.324231218463344
21,39.79,16.902837039976454
22,42.43,15.140842116606315
23,40.78,16.1793572183817
24,41.44,15.920628128312032
25,38.74,18.04417911682324
26,42.2,16.058019803201145
27,41.56,15.63350248664706
28,40.08,16.66894117813126
29,42.93,14.552151043746072
30,41.4,15.700955384943924
31,42.05,15.705651848936412
32,40.79,16.07874062232488
33,40.29,16.020171659504786
34,42.81,14.679029259457176
35,40.34,16.713599253302704
36,41.0,15.18617792599573
37,41.23,15.329615128893474
38,40.41,15.461626693204064
39,42.87,14.985763243825787
40,42.14,15.49646411282265
41,41.91,16.045619339869685
42,41.25,16.447720206764217
43,41.36,15.149600654802764
44,40.24,16.527625358774333
45,38.67,17.585252343938667
46,36.49,18.693579111555938
47,42.11,15.49767401902622
48,41.38,14.9878484112964
49,37.39,18.383087335918304
50,41.61,15.56527866759859
51,39.74,16.852667444651
52,38.66,16.143246265853726
53,39.91,16.876667325037825
54,40.77,15.397957656780324
55,38.92,17.06556767294895
56,37.28,18.05219100275642
57,39.9,16.584028461142964
58,39.12,16.794213289106466
59,38.06,18.24544874756443
60,38.42,17.91601518195382
61,41.72,14.626058936022389
62,34.25,18.923200046503762
63,37.16,18.382448150341677
64,36.12,18.336455491724667
65,35.13,18.35301337655482
66,38.78,16.89057725478913
67,39.32,16.526875082725105
68,41.34,15.272341012431589
69,37.1,17.144970107877118
70,38.03,18.025789857867544
71,38.11,17.31871531032254
72,37.31,18.241543246118198
73,36.45,18.135807122926735
74,36.99,17.568434762379937
75,40.0,16.76305461424021
76,36.6,18.09253989908549
77,37.85,16.82163785129142
78,38.76,17.431075698303868
79,36.34,18.323875136007675
80,35.93,17.935581953201286
81,38.07,17.343733738731107
82,38.61,17.009935332034633
83,38.85,16.62310139534737
84,35.72,18.630126140206343
85,38.75,17.246086512597575
86,39.16,16.12496201545914
87,38.88,17.3472072680302
88,38.31,16.43575066737142
89,35.41,18.433173899250228
90,39.3,16.80981855940154
91,38.77,16.910857459040923
92,38.28,17.280092592344523
93,37.95,17.29298990920887
94,39.69,16.934990404485024
95,35.87,18.248646525153596
96,35.82,18.998094641305475
97,39.62,15.804290556681117
98,35.35,18.874519861442838
99,33.78,19.129861473622864
100,33.66,18.769773573487768
101,36.05,17.36109155554455
102,35.42,18.516576357415552
103,37.05,17.893224974833345
104,35.24,18.796872080215895
105,37.34,16.70641792844894
106,32.11,19.219726845093305
107,36.06,18.25640709449699
108,38.87,15.574758425092819
109,34.68,18.69485490716629
110,34.49,18.946500996226188
111,33.77,19.40971663883839
112,35.8,17.574982219052163
113,35.94,17.212100394780414
114,34.69,18.16793604127888
115,36.18,17.51877849623083
116,29.66,20.43096669274364
117,32.49,19.906026725592433
118,38.03,17.273363887789788
119,35.66,18.541423893541737
120,38.0,17.30375681752376
121,35.37,18.923876452777844
122,32.85,19.379563978583214
123,34.75,17.656939145842916
124,36.78,18.05191402594197
125,33.76,19.753035209810164
126,36.1,18.056854654119572
127,33.95,18.65763918613499
128,35.45,17.826595300280978
129,33.94,17.496753984668135
130,34.85,18.881406197632625
131,35.37,18.18221933648365
132,33.38,18.67499933065594
133,35.55,17.84341615274386
134,36.28,18.319978165925843
135,33.2,18.301366069231012
136,33.82,17.850142856571196
137,33.36,18.58898598633072
138,31.29,19.486043723650017
139,33.84,19.140909069320614
140,32.22,19.137701011354533
141,32.19,19.624828661672442
142,33.28,18.788336807711328
143,30.78,18.609986566357325
144,35.92,18.440542291375273
145,34.31,17.12173764546111
146,34.51,19.002365642203603
147,36.34,16.71359925330269
148,32.31,18.426445669200554
149,33.52,18.9570461834116
150,28.96,18.779733757431178
151,30.33,19.402090093595582
152,35.21,18.082198428288525
153,30.31,19.433833898641826
154,34.67,17.998919412009162
155,29.23,18.55201067270068
156,29.51,19.268884243774995
157,30.76,19.36497869867148
158,29.29,19.92249733341681
159,30.07,19.894851092682245
160,33.63,17.578768443778998
161,30.1,18.98710088454791
162,33.23,18.51964092524474
163,31.47,19.65423872857964
164,32.03,19.173656406642937
165,36.77,16.391982796477055
166,32.21,19.058486298759412
167,35.43,17.455804192302335
168,32.58,18.243453620408605
169,32.53,18.020796319807843
170,32.2,17.658992043715298
171,30.56,19.08943163114083
172,30.05,19.12766321326261
173,34.04,18.84564671217202
174,32.97,18.62979065904928
175,30.2,19.28159744419534
176,34.76,18.45324903641633
177,29.17,19.412395524509584
178,30.99,18.989731435699664
179,29.84,19.626370015874052
180,30.7,18.42199772011712
181,33.57,17.686296955552898
182,31.36,19.130875568044445
183,28.26,19.15286923674884
184,31.86,18.396206130612914
185,30.75,18.729855845681247
186,27.78,19.06178375703596
187,31.83,19.093483181441776
188,31.53,18.64695953768334
189,30.63,19.57429692223964
190,32.15,19.692320838336958
191,32.51,17.9874928769965
192,29.38,18.755681805788875
193,28.97,19.091597628276173
194,29.42,17.613733278325753
195,30.4,18.24280680158621
196,27.98,19.39534995817297
197,30.86,18.32976813819531
198,29.12,18.77246920359706
199,32.38,18.53255513953756
200,29.03,19.74003799388441
201,31.86,19.31736006808384
202,31.22,17.831197379873284
203,28.14,19.174994132984764
204,31.4,19.251493448561334
205,32.12,18.116997543743278
206,28.74,19.23310687330573
207,28.25,19.289569720447368
208,28.23,18.836058504899587
209,28.17,18.828730706024782
210,31.26,18.628805651463544
211,30.77,18.756254956680458
212,30.66,18.584520440409538
213,28.22,19.110510197271026
214,29.99,17.902790285315856
215,27.98,19.32768998095738
216,30.37,19.24923634848926
217,30.35,18.48479104561369
218,30.24,18.513303324906666
219,31.19,19.21233718213377
220,30.17,18.708850846591293
221,30.38,18.714048199147083
222,31.78,18.19427382447567
223,27.02,17.90138542124603
224,31.48,19.12876368195288
225,28.41,18.457028471560644
226,27.76,19.174524765949226
227,30.4,19.81464105150533
228,28.46,18.032980896124748
229,27.04,18.727477139219793
230,26.77,17.57376169179496
231,29.28,18.804829166998562
232,30.52,18.568510979612757
233,29.94,18.914978191898612
234,31.1,18.9406969248758
235,30.15,18.51938173914021
236,29.43,18.61894465322887
237,29.63,17.7046067451384
238,30.39,18.710903238486384
239,30.12,17.79903368163565
240,29.03,18.52266449515296
241,30.34,19.15892481325609
242,29.2,18.596236178323824
243,27.86,20.07387356740099
244,32.88,17.795100449280962
245,32.5,18.550741225083165
246,29.91,16.9564707412834
247,25.21,18.678487626143607
248,27.53,19.06119356178936
249,32.62,18.218002085849033
250,28.2,19.168202836990233
251,28.89,18.158135917543955
252,30.38,18.48771483986055
253,30.45,18.022971453120594
254,31.26,17.525763892053327
255,31.46,17.96018930857912
256,27.81,18.896928321819928
257,28.02,19.780788659707177
258,30.39,17.15219810986336
259,28.73,18.66379114756699
260,29.42,19.09721445656408
261,30.06,18.989375977108875
262,28.72,17.79442609358335
263,28.89,18.756276282887285
264,27.19,18.81047314662765
265,30.18,17.719130904195044
266,28.28,18.67462449421674
267,29.28,19.19170654214992
268,26.84,17.945316937853182
269,27.58,19.447971616597965
270,25.5,17.46739820351045
271,27.54,18.899957671910276
272,29.24,17.933833945924658
273,26.97,18.565804588005335
274,30.15,18.711159771644297
275,25.42,19.102450104633174
276,25.62,18.493663779792254
277,27.23,16.852213504462853
278,27.16,17.700124293348903
279,24.55,19.437785367680135
280,28.75,18.610951077255564
281,29.52,19.36309892553359
282,28.86,17.571010215693352
283,26.75,18.90363721615499
284,24.49,18.11546024808644
285,23.76,18.014505266590035
286,28.72,18.05939090888727
287,25.2,18.283872675120012
288,29.27,18.972535413064854
289,26.77,18.01602342360822
290,31.49,17.45193112523654
291,26.45,17.688060945168644
292,23.27,18.639664696555037
293,24.75,18.48911842138505
294,28.99,17.831149710548665
295,27.09,17.87909114021179
296,26.84,18.62295357884995
297,29.8,18.91877374461675
298,22.2,18.2608871635526
299,25.76,18.085419541719236
300,29.04,18.115142836864404
301,29.16,18.145919651535984
302,23.93,18.631830291197907
303,26.28,18.384275890009917
304,30.19,17.58447895162094
305,29.23,17.84928850122603
306,25.55,18.2161329595499
307,28.11,18.50075403868718
308,29.65,18.478298081803967
309,28.21,18.302073653004467
310,28.57,16.943585807024444
311,26.68,18.26739171310453
312,26.38,18.2415898429934
313,29.82,18.222722079865022
314,31.39,19.09968324344673
315,32.57,17.524414398204577
316,23.47,18.982336526360495
317,26.46,18.348525826343657
318,22.02,17.109050236643764
319,25.75,17.708401960651333
320,29.56,18.2495588987789
321,27.37,17.33127519832283
322,27.79,18.103753754401325
323,28.13,18.741213941471354
324,28.57,19.463429810801596
325,26.15,17.829399877730033
326,28.81,18.15472114905652
327,25.21,18.029584021823684
328,24.75,19.001776232763085
329,24.07,17.17280116929094
330,29.67,19.080909307472737
331,29.35,17.732103654107153
332,25.0,18.077610461562667
333,22.97,18.462099013925805
334,27.8,18.877499834459012
335,23.81,18.158025773745333
336,25.34,18.20561451860387
337,27.29,19.05008923863613
338,28.66,18.83359763826338
339,25.26,17.53146884890139
340,22.71,17.676139284357316
341,24.19,17.196915421086427
342,24.63,17.025072687069507
343,21.93,16.71302186918931
344,26.73,18.91076677451235
345,26.57,17.859594060336306
346,25.76,18.03336906958874
347,27.42,18.30255719838078
348,27.19,17.20040406502126
349,22.96,16.97994110708279
350,31.19,18.396573050435233
351,27.63,18.367718965620092
352,24.18,17.361670426545942
353,25.66,17.62624180022503
354,26.32,16.6828534729524
355,24.98,17.156911143909326
356,25.18,16.81450564245051
357,23.62,17.969296035181788
358,28.59,17.770815963258414
359,25.33,17.404628694689233
360,28.0,18.047160441465575
361,27.5,18.77578227398262
362,27.86,18.93991552251488
363,26.51,17.772166440814132
364,26.69,18.274952804316623
365,26.36,17.71074250278627
366,25.1,17.83059168956543
367,24.28,17.14589163619087
368,26.38,17.4749992846924
369,24.71,17.13259758472135
370,25.96,17.39765501439778
371,24.58,16.865455819514636
372,26.52,17.5234014962849
373,28.36,16.87099285756473
374,29.73,17.55782161886832
375,25.93,18.638806292249512
376,25.72,16.53727909905375
377,25.54,17.51137915756495
378,24.03,18.42197329278273
379,26.49,17.238036431102003
380,26.13,18.34483851114531
381,26.28,17.441376092499123
382,27.47,17.980241933856178
383,22.62,17.178346835478674
384,25.73,18.365650002109916
385,25.98,16.852287678531958
386,24.28,18.238464847678383
387,27.39,18.661133406093
388,26.27,17.959874721166624
389,23.28,18.707795166721276
390,26.44,17.53700088384556
391,25.2,17.37469424191402
392,27.07,17.719624713858924
393,26.94,17.732918541514813
394,26.61,18.264115089431524
395,22.74,16.96090799456208
396,25.76,17.5642363910305
397,25.94,18.202098780085773
398,26.17,17.47630109605577
399,23.6,17.208137609863535
400,25.84,17.134596581186265
401,26.17,18.439118742499602
402,26.87,18.913833561708206
403,23.0,16.887273314540746
404,24.19,19.036120928382445
405,24.83,18.05106922040908
406,24.3,17.05080643254155
407,25.37,17.444572221754253
408,25.31,18.65352245555782
409,27.46,17.250171013645048
410,24.07,18.763397879915036
411,25.09,17.86902067825766
412,26.91,18.24066610625829
413,26.42,17.703773609036013
414,23.57,17.764715027266835
415,26.73,17.515053525467746
416,24.27,16.995796539144607
417,21.67,17.768542427560003
418,20.92,17.1573191379073
419,25.27,18.22737227358897
420,24.86,18.264183529520285
421,26.28,17.581854282185365
422,26.59,17.578449874775647
423,22.64,17.49601097393346
424,23.19,18.175640291334993
425,22.95,17.111618859710497
426,24.17,17.51002855508808
427,22.05,16.91707717071717
428,25.69,16.255272990632918
429,24.65,18.66299815142251
430,24.04,17.39822979501076
431,26.2,17.81010948871455
432,26.42,17.886967322606704
433,22.27,16.885410862635233
434,25.8,17.94937324811092
435,23.73,17.798794903026444
436,27.55,17.522200204312238
437,23.26,17.29197501733102
438,22.98,16.85050741075769
439,25.08,18.264544888937134
440,27.69,17.286812893069673
441,26.02,17.729624925530718
442,24.13,17.808231242883164
443,21.8,17.410341754256294
444,24.33,17.01355635956222
445,26.14,17.438474703941278
446,20.23,16.923861852425993
447,25.03,17.35134288751161
448,23.44,18.245174704562302
449,25.6,17.233107670991906
450,23.66,17.11853965734227
451,24.83,16.910384383567393
452,25.51,18.594351292798574
453,22.13,16.876406608043073
454,26.73,17.21095871821207
455,23.78,17.445675681956253
456,25.61,17.376360378399156
457,24.28,18.47380848661153
458,20.45,16.604442176718855
459,21.73,17.021078109215058
460,23.04,17.008774206273653
461,21.82,17.321304800736
462,20.85,15.200246708524173
463,24.14,18.548326070025837
464,24.04,18.36622987986376
465,20.18,16.722667251368726
466,20.76,16.585005275850833
467,25.24,17.64092968071694
468,27.15,18.600201611810554
469,21.99,16.51635250289845
470,25.99,15.890560090821218
471,23.62,17.10601063953837
472,24.04,17.945428387196564
473,25.29,18.221029059852793
474,26.72,18.134541626410076
475,22.32,16.854601745517456
476,24.96,16.703843869002124
477,24.7,17.02850551281586
478,22.23,16.92563440465379
479,21.27,17.26259250518299
480,25.19,18.23606042981872
481,24.77,17.90299137015934
482,24.84,17.506981464547227
483,25.14,16.251166112005624
484,22.01,16.591259747228357
485,24.64,16.682637681134242
486,26.15,17.76984805787601
487,22.51,17.62185858529116
488,21.43,16.313341166051792
489,24.13,17.835164703472746
490,24.12,17.86912420909318
491,23.44,16.354400019566604
492,21.11,15.067113193973158
493,23.21,17.057136336442877
494,23.4,16.62708633525429
495,25.34,16.663865097869703
496,21.54,15.05883129595388
497,24.34,17.7551232043036
498,20.03,16.276028385327916
499,23.58,16.995987761821908
500,23.21,17.88870872925153
501,23.48,17.409468688044445
502,21.66,16.91521208853143
503,24.1,17.429572570777516
504,20.4,17.076299364909246
505,23.4,16.60963575759565
506,22.93,16.279591518216908
507,21.37,16.837253338950504
508,23.91,16.738634950317778
509,21.92,16.689325930066804
510,23.17,17.487169582296616
511,23.11,16.013678528058445
512,23.78,16.45392354424925
513,21.09,16.43295165209221
514,23.73,17.323888131709925
515,22.89,16.71639614270971
516,21.99,16.70418809759995
517,24.46,16.819881093515498
518,21.87,16.195465414738784
519,21.23,15.176860676701228
520,19.53,15.227905305720812
521,24.53,17.659249700935767
522,23.85,17.0519060518172
523,22.98,16.010608982796374
524,20.02,15.10561485011451
525,24.27,18.253139455994955
526,22.61,17.86387136093406
527,22.67,16.554790847365
528,21.72,16.353641796248322
529,21.02,16.346852908128835
530,20.63,17.48122135321214
531,23.55,16.971962172948654
532,19.03,15.779388454563128
533,22.45,16.27966522997325
534,20.96,15.85239414094918
535,23.68,17.11541994810527
536,23.12,16.83881230966128
537,22.29,16.807911827469823
538,22.82,15.10389353776039
539,20.31,16.711490059237686
540,22.01,16.795532143995917
541,23.01,17.742319465053043
542,21.71,17.48215947759315
543,20.69,17.121737645461106
544,23.74,16.53155770034996
545,21.85,17.067732714101194
546,23.18,17.417451019021122
547,24.39,17.705307113970097
548,24.17,16.42501445965878
549,22.48,17.29651988117841
550,21.17,16.889674360389545
551,21.53,16.531457890942345
552,20.6,16.134435224078963
553,23.64,17.58153576909594
554,23.65,16.472021733837042
555,21.47,16.154538062105022
556,20.65,15.603445132405856
557,21.72,17.10092395164659
558,21.78,16.908329308361605
559,23.27,16.170871961647585
560,23.02,16.496048011569314
561,25.6,16.149922600433726
562,20.9,16.688618876348038
563,23.76,16.734467425048223
564,19.9,16.26683743079766
565,24.54,17.788434444885812
566,20.2,15.451213544573127
567,24.53,17.39336367698899
568,20.82,16.573702060794986
569,23.0,16.389020715100706
570,21.88,16.9483214508104
571,25.84,17.148014462321868
572,23.75,17.150145771975232
573,20.87,16.67012597432905
574,21.69,17.478955918475226
575,21.06,15.927221979993876
576,21.94,16.506253360469177
577,19.12,15.14680164259109
578,20.07,15.478536752548669
579,20.57,16.694463153992103
580,19.04,16.147396074909416
581,20.58,14.875604189410257
582,20.61,15.063794342727867
583,20.67,16.505789893246554
584,25.86,16.315648929785176
585,20.9,16.326971550168142
586,21.16,16.05659988914216
587,21.97,17.11634014618779
588,21.98,16.389008511804484
589,18.63,15.050352155348392
590,22.38,15.182081543714618
591,22.54,16.79191472107931
592,19.96,16.286755355195833
593,19.13,14.453134608104914
594,23.44,16.85070918388897
595,24.89,16.84511501890088
596,19.85,14.75559216026249
597,21.17,15.429876862762063
598,21.82,16.60384292867166
599,20.77,14.430422724230914
600,22.25,16.36543613839851
601,20.59,14.482468712205112
602,19.89,15.108868256755704
603,22.63,17.323772683800723
604,20.65,16.096195202593687
605,21.04,16.365769153938352
606,21.45,15.459220549562005
607,20.76,15.920502504632191
608,23.52,16.316543751665055
609,21.79,15.093240208782207
610,21.62,15.5478487257884
611,23.29,17.354132072794656
612,21.98,15.293776512032597
613,22.22,16.07269734674302
614,21.09,15.026706225916577
615,23.16,17.49612528533104
616,20.8,15.466738505580294
617,20.92,16.515253555425666
618,19.97,15.016294482994129
619,23.01,17.332336830329602
620,22.0,15.817711591756881
621,23.84,16.479514555957042
622,25.77,16.641427222446993
623,23.15,16.72565394835132
624,23.58,15.988233173180832
625,18.38,14.902201179691543
626,22.44,15.45724425633496
627,22.71,16.04325091744189
628,20.02,15.457024293181401
629,23.88,16.27899259782374
630,21.04,16.653480116780397
631,21.86,15.999387488275921
632,22.62,16.191837449776973
633,20.63,16.624472923975667
634,20.48,15.494179552335126
635,20.39,16.713404799740832
636,20.36,16.52121060939543
637,21.1,16.243460222501852
638,22.0,17.114905784140326
639,19.69,14.440010387807897
640,22.13,16.683318015310984
641,19.46,14.734598739022383
642,19.79,16.04761352974329
643,19.1,14.835430563350693
644,17.89,13.621963881907778
645,17.32,13.233200671039489
646,21.48,15.776235292363008
647,21.0,16.67872896835967
648,19.99,16.48241183807758
649,21.93,15.802692808505771
650,22.79,15.184396596506563
651,19.84,15.988570918002644
652,24.08,16.80159516236479
653,22.32,16.76357957000831
654,20.55,16.41851089471881
655,19.52,14.572906367639913
656,19.22,15.073539730269065
657,23.1,14.563310063306346
658,19.9,15.63169856413563
659,19.85,15.125723123209676
660,23.56,17.32011547305618
661,22.21,16.639287845337613
662,19.83,16.084809604095412
663,21.01,15.199009836170246
664,21.3,14.526871652217487
665,20.25,15.675697751615397
666,18.69,15.047720757643003
667,19.6,15.416873872481409
668,22.06,15.991760378394867
669,21.53,16.103698332991716
670,20.47,15.841373046551238
671,25.14,16.714676185915177
672,19.59,16.035644670545683
673,23.26,16.661104405170747
674,22.43,16.530127041254097
675,22.08,16.521912722200174
676,22.93,16.46466215869612
677,20.13,15.691816338461273
678,21.04,16.201185141834532
679,19.09,15.557053062839376
680,20.56,15.42810422573039
681,20.85,15.162700946731093
